id_venda,data,produto,categoria,regiao,vendedor,preco_unitario,quantidade,receita,custo,lucro
2866,2022-05-05,Webcam,Vídeo,Centro-Oeste,Fernanda,6375.92,2,12751.84,7535.81,5216.03
2867,2024-12-06,HD Externo,Armazenamento,Nordeste,Helena,5208.17,9,46873.53,24200.28,22673.25
2868,2022-06-07,Teclado,Periféricos,Centro-Oeste,Bruno,6347.22,5,31736.1,19381.24,12354.86
2869,2024-06-20,Teclado,Periféricos,Centro-Oeste,Daniela,5441.73,2,10883.46,7297.81,3585.65
2870,2022-01-06,SSD,Armazenamento,Centro-Oeste,Carlos,2293.75,10,22937.5,13674.77,9262.73
2871,2022-11-10,Monitor,Monitores,Nordeste,Carlos,128.65,4,514.6,341.85,172.75
2872,2024-09-15,Webcam,Vídeo,Norte,Gabriel,6999.51,8,55996.08,37931.13,18064.95
2873,2023-11-23,Notebook,Computadores,Sudeste,Eduardo,6049.31,2,12098.62,9661.38,2437.24
2874,2022-03-08,Headset,Áudio,Norte,Carlos,3158.82,7,22111.74,18071.27,4040.47
2875,2024-07-07,Monitor,Monitores,Nordeste,Fernanda,6005.45,3,18016.35,10225.55,7790.8
2876,2024-06-09,Webcam,Vídeo,Norte,Helena,803.59,8,6428.72,4532.73,1895.99
2877,2021-01-21,Monitor,Monitores,Norte,Daniela,7699.78,5,38498.9,29275.97,9222.93
2878,2022-07-09,Headset,Áudio,Sul,Eduardo,522.41,7,3656.87,2214.53,1442.34
2879,2021-08-10,SSD,Armazenamento,Sul,Eduardo,5705.05,8,45640.4,33757.67,11882.73
2880,2021-03-30,Mouse,Periféricos,Sudeste,Gabriel,7118.12,7,49826.84,28670.18,21156.66
2881,2023-09-07,Webcam,Vídeo,Sudeste,Gabriel,3636.9,9,32732.1,20420.04,12312.06
2882,2021-03-14,Webcam,Vídeo,Sul,Helena,2186.02,1,2186.02,1718.16,467.86
2883,2024-11-09,Headset,Áudio,Sul,Daniela,1452.34,2,2904.68,2306.18,598.5
2884,2021-09-12,Notebook,Computadores,Sudeste,Helena,7092.36,7,49646.52,26941.26,22705.26
2885,2024-05-04,HD Externo,Armazenamento,Nordeste,Fernanda,6943.94,10,69439.4,36448.89,32990.51
2886,2024-02-22,Teclado,Periféricos,Centro-Oeste,Carlos,4418.62,3,13255.86,8605.96,4649.9
2887,2021-01-18,Monitor,Monitores,Sul,Bruno,3062.69,6,18376.14,9817.01,8559.13
2888,2025-01-12,Webcam,Vídeo,Nordeste,Fernanda,5852.61,3,17557.83,13143.99,4413.84
2889,2023-11-25,Notebook,Computadores,Sul,Eduardo,4939.11,3,14817.33,8948.79,5868.54
2890,2023-01-22,Mouse,Periféricos,Centro-Oeste,Helena,6107.88,4,24431.52,16078.65,8352.87
2891,2021-07-17,Mouse,Periféricos,Sul,Carlos,5807.38,1,5807.38,3439.57,2367.81
2892,2024-11-06,Teclado,Periféricos,Norte,Bruno,6350.88,6,38105.28,20860.77,17244.51
2893,2024-06-25,Monitor,Monitores,Centro-Oeste,Daniela,7613.35,2,15226.7,7633.84,7592.86
2894,2021-11-13,HD Externo,Armazenamento,Nordeste,Helena,3350.13,1,3350.13,2840.01,510.12
2895,2023-05-31,SSD,Armazenamento,Sul,Bruno,3967.39,5,19836.95,16745.81,3091.14
2896,2025-01-26,HD Externo,Armazenamento,Nordeste,Carlos,7294.24,5,36471.2,20012.37,16458.83
2897,2022-01-14,Mouse,Periféricos,Centro-Oeste,Fernanda,580.2,10,5802.0,4040.38,1761.62
2898,2023-09-04,Headset,Áudio,Nordeste,Gabriel,349.16,8,2793.28,1455.61,1337.67
2899,2024-07-15,Headset,Áudio,Sudeste,Daniela,1851.02,9,16659.18,8346.58,8312.6
2900,2021-08-07,Webcam,Vídeo,Sul,Bruno,1044.16,3,3132.48,1658.07,1474.41
2901,2021-05-28,Monitor,Monitores,Sudeste,Carlos,1911.88,10,19118.8,12393.63,6725.17
2902,2022-06-30,Notebook,Computadores,Sudeste,Eduardo,6653.67,2,13307.34,9821.76,3485.58
2903,2021-10-09,Monitor,Monitores,Sul,Fernanda,3430.05,7,24010.35,19419.11,4591.24
2904,2023-06-28,Headset,Áudio,Sul,Helena,812.65,6,4875.9,3471.54,1404.36
2905,2021-08-05,Monitor,Monitores,Sul,Bruno,3315.2,9,29836.8,23415.31,6421.49
2906,2023-08-06,Headset,Áudio,Norte,Helena,1027.47,6,6164.82,3740.42,2424.4
2907,2022-10-02,Headset,Áudio,Centro-Oeste,Carlos,2753.9,6,16523.4,9342.62,7180.78
2908,2024-10-12,SSD,Armazenamento,Norte,Helena,5464.23,7,38249.61,32390.36,5859.25
2909,2022-09-22,Monitor,Monitores,Sul,Eduardo,4850.58,3,14551.74,10196.5,4355.24
2910,2022-10-17,Headset,Áudio,Sudeste,Helena,4078.8,2,8157.6,4722.25,3435.35
2911,2023-09-15,Headset,Áudio,Sul,Helena,5621.92,9,50597.28,42078.3,8518.98
2912,2023-07-11,Headset,Áudio,Centro-Oeste,Helena,408.2,8,3265.6,2454.65,810.95
2913,2022-08-20,HD Externo,Armazenamento,Sudeste,Bruno,476.26,10,4762.6,2925.98,1836.62
2914,2021-08-09,Teclado,Periféricos,Centro-Oeste,Carlos,7289.78,7,51028.46,33418.16,17610.3
2915,2023-04-19,HD Externo,Armazenamento,Sudeste,Gabriel,6788.74,8,54309.92,43205.57,11104.35
2916,2023-10-31,Notebook,Computadores,Sudeste,Helena,7030.51,4,28122.04,21418.76,6703.28
2917,2025-02-02,SSD,Armazenamento,Sul,Fernanda,7819.43,10,78194.3,49904.09,28290.21
2918,2022-12-25,HD Externo,Armazenamento,Nordeste,Ana,4528.11,6,27168.66,15954.33,11214.33
2919,2023-04-07,Headset,Áudio,Sul,Carlos,5668.64,7,39680.48,23641.28,16039.2
2920,2021-01-18,Notebook,Computadores,Norte,Bruno,3264.83,9,29383.47,17860.46,11523.01
2921,2023-05-05,Monitor,Monitores,Nordeste,Gabriel,5793.64,6,34761.84,20093.47,14668.37
2922,2021-11-21,Headset,Áudio,Centro-Oeste,Helena,792.16,7,5545.12,4440.25,1104.87
2923,2024-08-27,Teclado,Periféricos,Centro-Oeste,Ana,2943.13,1,2943.13,1620.81,1322.32
2924,2021-12-15,Notebook,Computadores,Sul,Daniela,4099.83,6,24598.98,12624.49,11974.49
2925,2021-11-16,Notebook,Computadores,Sul,Bruno,3529.19,1,3529.19,2470.12,1059.07
2926,2021-08-07,Monitor,Monitores,Nordeste,Gabriel,1964.58,7,13752.06,10907.07,2844.99
2927,2021-02-05,Notebook,Computadores,Nordeste,Eduardo,5785.92,5,28929.6,23757.48,5172.12
2928,2024-07-01,Headset,Áudio,Sudeste,Helena,4680.49,9,42124.41,23758.89,18365.52
2929,2022-10-05,Headset,Áudio,Norte,Bruno,7398.97,6,44393.82,23693.67,20700.15
2930,2021-11-12,Headset,Áudio,Nordeste,Daniela,1597.89,7,11185.23,6543.11,4642.12
2931,2022-01-13,Notebook,Computadores,Sul,Gabriel,6727.93,8,53823.44,39847.14,13976.3
2932,2021-12-23,Teclado,Periféricos,Centro-Oeste,Gabriel,4651.26,8,37210.08,28264.16,8945.92
2933,2021-11-22,SSD,Armazenamento,Centro-Oeste,Helena,4833.91,6,29003.46,21214.55,7788.91
2934,2021-12-10,HD Externo,Armazenamento,Nordeste,Ana,3593.66,6,21561.96,12237.18,9324.78
2935,2025-01-17,Headset,Áudio,Nordeste,Ana,6748.09,5,33740.45,24381.52,9358.93
2936,2021-05-04,Teclado,Periféricos,Centro-Oeste,Helena,4119.28,9,37073.52,27852.62,9220.9
2937,2024-11-27,Webcam,Vídeo,Centro-Oeste,Carlos,4550.72,1,4550.72,3857.93,692.79
2938,2024-02-08,HD Externo,Armazenamento,Nordeste,Daniela,7226.63,7,50586.41,40692.61,9893.8
2939,2023-12-07,Notebook,Computadores,Norte,Fernanda,7872.18,1,7872.18,5853.68,2018.5
2940,2022-11-28,Webcam,Vídeo,Sul,Daniela,1900.02,6,11400.12,6442.25,4957.87
2941,2021-03-06,Monitor,Monitores,Centro-Oeste,Bruno,5822.91,4,23291.64,19498.44,3793.2
2942,2023-05-13,Monitor,Monitores,Sudeste,Eduardo,2148.02,1,2148.02,1599.95,548.07
2943,2021-09-13,Webcam,Vídeo,Sudeste,Daniela,3234.14,4,12936.56,9938.6,2997.96
2944,2024-07-31,SSD,Armazenamento,Centro-Oeste,Daniela,1573.1,1,1573.1,1075.77,497.33
2945,2024-10-19,Monitor,Monitores,Norte,Fernanda,7203.85,4,28815.4,16519.72,12295.68
2946,2022-01-06,Teclado,Periféricos,Sul,Helena,902.58,2,1805.16,1268.16,537.0
2947,2023-10-31,SSD,Armazenamento,Norte,Helena,6739.43,8,53915.44,45642.98,8272.46
2948,2021-06-17,HD Externo,Armazenamento,Centro-Oeste,Fernanda,2044.38,2,4088.76,2977.31,1111.45
2949,2025-02-01,Webcam,Vídeo,Norte,Daniela,7896.59,1,7896.59,5810.43,2086.16
2950,2022-09-04,Mouse,Periféricos,Norte,Gabriel,987.43,1,987.43,604.92,382.51
2951,2025-01-04,Notebook,Computadores,Norte,Bruno,174.15,5,870.75,532.16,338.59
2952,2023-04-20,Webcam,Vídeo,Sul,Helena,4636.82,1,4636.82,2672.36,1964.46
2953,2024-02-13,SSD,Armazenamento,Norte,Ana,1057.51,5,5287.55,2966.31,2321.24
2954,2022-03-01,HD Externo,Armazenamento,Sul,Carlos,7153.4,1,7153.4,5656.64,1496.76
2955,2024-09-16,Webcam,Vídeo,Sul,Ana,7827.3,5,39136.5,21294.6,17841.9
2956,2025-02-01,Teclado,Periféricos,Sul,Carlos,1496.05,5,7480.25,6343.15,1137.1
2957,2022-09-28,Webcam,Vídeo,Norte,Daniela,4915.28,6,29491.68,22746.16,6745.52
2958,2023-02-24,Teclado,Periféricos,Norte,Eduardo,7838.6,8,62708.8,48091.26,14617.54
2959,2023-07-31,Teclado,Periféricos,Nordeste,Fernanda,3389.37,2,6778.74,4605.91,2172.83
2960,2021-02-09,Webcam,Vídeo,Sudeste,Fernanda,881.63,8,7053.04,5488.55,1564.49
2961,2023-05-24,Teclado,Periféricos,Centro-Oeste,Carlos,3033.49,4,12133.96,6381.78,5752.18
2962,2024-01-11,Webcam,Vídeo,Sudeste,Ana,4730.16,7,33111.12,22425.86,10685.26
2963,2021-07-19,Headset,Áudio,Norte,Fernanda,7704.45,9,69340.05,53844.68,15495.37
2964,2022-11-27,Notebook,Computadores,Norte,Daniela,4049.39,8,32395.12,24531.6,7863.52
2965,2023-10-19,Notebook,Computadores,Nordeste,Daniela,6832.67,2,13665.34,10449.63,3215.71
2966,2022-01-05,Webcam,Vídeo,Norte,Ana,7606.62,3,22819.86,16233.73,6586.13
2967,2023-12-23,Headset,Áudio,Nordeste,Carlos,4617.78,4,18471.12,15584.75,2886.37
2968,2022-06-17,Webcam,Vídeo,Centro-Oeste,Gabriel,6579.36,5,32896.8,17034.6,15862.2
2969,2022-03-27,Monitor,Monitores,Sul,Fernanda,3476.69,10,34766.9,27468.49,7298.41
2970,2023-09-15,Mouse,Periféricos,Centro-Oeste,Carlos,6037.93,4,24151.72,14805.06,9346.66
2971,2021-08-24,Mouse,Periféricos,Norte,Eduardo,7241.97,3,21725.91,11315.92,10409.99
2972,2023-07-05,Notebook,Computadores,Norte,Fernanda,2815.0,8,22520.0,14666.32,7853.68
2973,2021-09-13,Webcam,Vídeo,Nordeste,Eduardo,7202.38,5,36011.9,18055.01,17956.89
2974,2022-05-09,Mouse,Periféricos,Norte,Gabriel,2899.4,6,17396.4,11749.55,5646.85
2975,2022-05-24,SSD,Armazenamento,Centro-Oeste,Helena,7553.52,4,30214.08,22113.4,8100.68
2976,2021-11-08,Webcam,Vídeo,Sul,Gabriel,7273.99,1,7273.99,5693.12,1580.87
2977,2021-03-05,Teclado,Periféricos,Nordeste,Bruno,7427.68,3,22283.04,12839.69,9443.35
2978,2024-08-18,Monitor,Monitores,Sul,Helena,6716.74,8,53733.92,39050.75,14683.17
2979,2021-03-24,Headset,Áudio,Nordeste,Eduardo,4224.93,3,12674.79,6462.74,6212.05
2980,2024-05-26,SSD,Armazenamento,Nordeste,Bruno,1192.05,5,5960.25,4439.88,1520.37
2981,2021-02-17,Monitor,Monitores,Sudeste,Eduardo,7474.05,3,22422.15,18944.19,3477.96
2982,2022-10-12,Teclado,Periféricos,Sul,Carlos,107.39,1,107.39,86.86,20.53
2983,2022-11-24,HD Externo,Armazenamento,Nordeste,Bruno,3041.83,1,3041.83,1602.44,1439.39
2984,2021-03-29,SSD,Armazenamento,Norte,Gabriel,3896.02,3,11688.06,9778.84,1909.22
2985,2023-04-08,Webcam,Vídeo,Norte,Daniela,3218.05,4,12872.2,7983.38,4888.82
2986,2024-05-01,Notebook,Computadores,Sul,Daniela,5470.97,5,27354.85,16312.33,11042.52
2987,2022-02-19,SSD,Armazenamento,Centro-Oeste,Daniela,6573.39,9,59160.51,46019.35,13141.16
2988,2021-12-21,SSD,Armazenamento,Nordeste,Fernanda,4051.26,4,16205.04,8618.79,7586.25
2989,2021-05-05,Monitor,Monitores,Sudeste,Bruno,3478.53,10,34785.3,20004.64,14780.66
2990,2022-03-03,Webcam,Vídeo,Nordeste,Helena,4631.23,9,41681.07,30216.63,11464.44
2991,2021-11-04,HD Externo,Armazenamento,Sudeste,Bruno,5570.22,4,22280.88,15343.64,6937.24
2992,2021-08-18,Mouse,Periféricos,Sul,Carlos,2647.92,5,13239.6,11143.55,2096.05
2993,2021-11-22,Webcam,Vídeo,Norte,Helena,6546.68,1,6546.68,4879.27,1667.41
2994,2023-11-29,Webcam,Vídeo,Norte,Ana,3433.1,9,30897.9,15853.25,15044.65
2995,2024-11-16,Mouse,Periféricos,Sudeste,Eduardo,4362.02,2,8724.04,5795.57,2928.47
2996,2023-11-02,HD Externo,Armazenamento,Norte,Daniela,2789.64,2,5579.28,3588.64,1990.64
2997,2023-04-01,Webcam,Vídeo,Sul,Bruno,7073.59,6,42441.54,23118.78,19322.76
2998,2024-01-10,Teclado,Periféricos,Sul,Daniela,4887.28,9,43985.52,33193.87,10791.65
2999,2024-02-09,Teclado,Periféricos,Sul,Daniela,4870.2,9,43831.8,23589.74,20242.06
3000,2022-10-31,HD Externo,Armazenamento,Norte,Eduardo,4128.21,6,24769.26,20699.17,4070.09
3001,2021-07-21,Headset,Áudio,Sudeste,Fernanda,4660.03,1,4660.03,3926.1,733.93
3002,2022-09-12,HD Externo,Armazenamento,Nordeste,Bruno,2826.7,2,5653.4,3472.1,2181.3
3003,2023-06-29,Webcam,Vídeo,Sul,Daniela,4228.05,4,16912.2,9781.2,7131.0
3004,2024-01-13,Webcam,Vídeo,Sudeste,Ana,2854.34,10,28543.4,24123.64,4419.76
3005,2023-12-14,SSD,Armazenamento,Sul,Fernanda,4477.18,8,35817.44,27397.09,8420.35
3006,2021-07-09,Teclado,Periféricos,Sul,Carlos,3979.97,5,19899.85,13383.74,6516.11
3007,2023-03-28,SSD,Armazenamento,Sudeste,Bruno,7592.94,8,60743.52,38414.74,22328.78
3008,2023-01-01,Monitor,Monitores,Sudeste,Ana,2006.4,3,6019.2,3474.16,2545.04
3009,2021-09-23,HD Externo,Armazenamento,Centro-Oeste,Helena,3800.85,1,3800.85,2338.16,1462.69
3010,2024-04-07,SSD,Armazenamento,Sul,Carlos,2536.78,6,15220.68,12904.55,2316.13
3011,2024-03-19,HD Externo,Armazenamento,Nordeste,Bruno,4821.8,7,33752.6,23628.74,10123.86
3012,2022-08-31,Headset,Áudio,Sudeste,Helena,873.65,8,6989.2,4673.37,2315.83
3013,2024-03-04,HD Externo,Armazenamento,Sudeste,Helena,4890.96,1,4890.96,3545.9,1345.06
3014,2023-01-24,Mouse,Periféricos,Sul,Fernanda,1387.05,1,1387.05,819.39,567.66
3015,2024-06-22,Webcam,Vídeo,Centro-Oeste,Fernanda,2224.47,7,15571.29,9722.0,5849.29
3016,2024-06-12,Headset,Áudio,Centro-Oeste,Bruno,7657.42,5,38287.1,29786.27,8500.83
3017,2022-04-13,Notebook,Computadores,Sudeste,Eduardo,3311.32,8,26490.56,21150.43,5340.13
3018,2021-02-11,Monitor,Monitores,Sudeste,Gabriel,1948.41,8,15587.28,8637.49,6949.79
3019,2022-01-21,Mouse,Periféricos,Nordeste,Carlos,4034.69,9,36312.21,25213.0,11099.21
3020,2024-10-31,HD Externo,Armazenamento,Norte,Daniela,829.92,4,3319.68,1770.1,1549.58
3021,2024-09-13,HD Externo,Armazenamento,Sudeste,Ana,726.73,9,6540.57,3919.52,2621.05
3022,2023-06-21,Teclado,Periféricos,Sul,Fernanda,2313.86,2,4627.72,2839.53,1788.19
3023,2022-12-27,Notebook,Computadores,Centro-Oeste,Daniela,3687.21,1,3687.21,2438.72,1248.49
3024,2024-11-12,Monitor,Monitores,Norte,Helena,3310.0,1,3310.0,1766.56,1543.44
3025,2022-06-30,HD Externo,Armazenamento,Sul,Daniela,6814.69,3,20444.07,10961.17,9482.9
3026,2021-06-22,Notebook,Computadores,Centro-Oeste,Ana,1268.97,9,11420.73,7081.21,4339.52
3027,2024-07-10,Monitor,Monitores,Norte,Carlos,7642.11,4,30568.44,16436.75,14131.69
3028,2021-01-11,Teclado,Periféricos,Sul,Fernanda,4116.53,6,24699.18,18474.77,6224.41
3029,2022-05-26,SSD,Armazenamento,Centro-Oeste,Helena,7453.81,3,22361.43,15551.98,6809.45
3030,2024-12-17,Webcam,Vídeo,Nordeste,Carlos,2453.11,5,12265.55,7061.79,5203.76
3031,2023-12-24,Monitor,Monitores,Norte,Helena,5887.54,8,47100.32,31177.34,15922.98
3032,2022-11-18,SSD,Armazenamento,Centro-Oeste,Ana,5871.64,10,58716.4,36269.4,22447.0
3033,2024-10-02,Monitor,Monitores,Norte,Bruno,2709.93,3,8129.79,5418.97,2710.82
3034,2024-08-15,Monitor,Monitores,Sudeste,Fernanda,3962.2,1,3962.2,2660.27,1301.93
3035,2024-10-14,Mouse,Periféricos,Sudeste,Daniela,2129.76,10,21297.6,10772.21,10525.39
3036,2023-06-19,Monitor,Monitores,Centro-Oeste,Carlos,6481.46,6,38888.76,22720.74,16168.02
3037,2024-05-02,SSD,Armazenamento,Nordeste,Eduardo,154.87,6,929.22,655.92,273.3
3038,2022-12-02,Headset,Áudio,Sul,Gabriel,120.69,6,724.14,422.36,301.78
3039,2021-08-11,Monitor,Monitores,Sul,Eduardo,718.64,8,5749.12,3641.35,2107.77
3040,2021-01-03,Mouse,Periféricos,Sul,Eduardo,7836.74,4,31346.96,16523.29,14823.67
3041,2022-05-13,Webcam,Vídeo,Sul,Bruno,2114.92,9,19034.28,15853.4,3180.88
3042,2023-06-13,Monitor,Monitores,Centro-Oeste,Daniela,4883.46,5,24417.3,12998.67,11418.63
3043,2023-04-30,Mouse,Periféricos,Centro-Oeste,Ana,3748.27,1,3748.27,3024.04,724.23
3044,2024-12-23,SSD,Armazenamento,Sul,Gabriel,5516.83,9,49651.47,31126.88,18524.59
3045,2022-07-13,Mouse,Periféricos,Sudeste,Fernanda,5551.06,2,11102.12,7178.28,3923.84
3046,2021-01-03,Mouse,Periféricos,Nordeste,Bruno,4850.66,2,9701.32,6641.39,3059.93
3047,2023-11-07,Webcam,Vídeo,Centro-Oeste,Carlos,4307.74,5,21538.7,17131.24,4407.46
3048,2023-03-30,Mouse,Periféricos,Norte,Daniela,5413.74,7,37896.18,26961.37,10934.81
3049,2021-12-13,Notebook,Computadores,Nordeste,Gabriel,5599.27,2,11198.54,7433.28,3765.26
3050,2021-02-20,Teclado,Periféricos,Nordeste,Bruno,118.73,7,831.11,611.58,219.53
3051,2024-05-19,HD Externo,Armazenamento,Norte,Gabriel,7398.92,3,22196.76,18674.83,3521.93
3052,2021-09-26,Headset,Áudio,Centro-Oeste,Gabriel,6044.95,4,24179.8,14484.2,9695.6
3053,2024-10-17,Webcam,Vídeo,Nordeste,Eduardo,3883.48,2,7766.96,6017.8,1749.16
3054,2023-02-19,Headset,Áudio,Centro-Oeste,Helena,4618.68,4,18474.72,15405.42,3069.3
3055,2021-11-16,Teclado,Periféricos,Sul,Ana,4858.63,8,38869.04,20857.75,18011.29
3056,2023-08-26,Headset,Áudio,Sudeste,Daniela,456.22,3,1368.66,821.05,547.61
3057,2023-05-02,Teclado,Periféricos,Nordeste,Carlos,4855.86,10,48558.6,28445.44,20113.16
3058,2023-05-27,Mouse,Periféricos,Sudeste,Fernanda,3208.79,7,22461.53,14175.74,8285.79
3059,2022-01-01,SSD,Armazenamento,Centro-Oeste,Ana,1952.71,1,1952.71,1608.94,343.77
3060,2023-07-02,HD Externo,Armazenamento,Sudeste,Fernanda,3572.3,5,17861.5,10302.84,7558.66
3061,2021-01-15,Monitor,Monitores,Sudeste,Carlos,6657.19,9,59914.71,31391.29,28523.42
3062,2021-05-14,Monitor,Monitores,Centro-Oeste,Daniela,236.96,6,1421.76,774.53,647.23
3063,2023-07-22,Mouse,Periféricos,Sul,Carlos,105.59,10,1055.9,734.01,321.89
3064,2022-07-19,Teclado,Periféricos,Nordeste,Gabriel,1557.33,3,4671.99,3324.92,1347.07
3065,2021-06-09,SSD,Armazenamento,Norte,Ana,4032.91,4,16131.64,12315.64,3816.0
3066,2024-12-25,HD Externo,Armazenamento,Centro-Oeste,Daniela,7870.21,7,55091.47,41608.29,13483.18
3067,2022-10-11,SSD,Armazenamento,Sul,Helena,5463.33,8,43706.64,34152.16,9554.48
3068,2024-10-30,Webcam,Vídeo,Centro-Oeste,Helena,6678.95,5,33394.75,19276.26,14118.49
3069,2022-06-16,Notebook,Computadores,Norte,Ana,6885.87,2,13771.74,9416.59,4355.15
3070,2024-10-17,Monitor,Monitores,Sul,Fernanda,3377.62,7,23643.34,15044.47,8598.87
3071,2022-12-30,Mouse,Periféricos,Norte,Carlos,5796.42,2,11592.84,6719.72,4873.12
3072,2023-03-29,HD Externo,Armazenamento,Centro-Oeste,Ana,7994.08,5,39970.4,33154.36,6816.04
3073,2024-10-07,Webcam,Vídeo,Sudeste,Eduardo,6643.69,3,19931.07,15505.33,4425.74
3074,2023-01-27,Webcam,Vídeo,Nordeste,Eduardo,3504.16,1,3504.16,2264.14,1240.02
3075,2021-01-21,Teclado,Periféricos,Norte,Bruno,4797.43,7,33582.01,21269.41,12312.6
3076,2021-11-30,HD Externo,Armazenamento,Sudeste,Carlos,2825.08,1,2825.08,1898.77,926.31
3077,2022-03-19,Notebook,Computadores,Norte,Bruno,4739.1,7,33173.7,17046.93,16126.77
3078,2022-12-15,SSD,Armazenamento,Norte,Bruno,2863.52,3,8590.56,6297.63,2292.93
3079,2024-03-09,Monitor,Monitores,Nordeste,Fernanda,6897.17,2,13794.34,10485.72,3308.62
3080,2021-01-31,HD Externo,Armazenamento,Norte,Daniela,6182.39,5,30911.95,19522.74,11389.21
3081,2021-02-17,HD Externo,Armazenamento,Sul,Bruno,7365.5,3,22096.5,13061.92,9034.58
3082,2023-07-30,Mouse,Periféricos,Norte,Bruno,1084.89,6,6509.34,3751.71,2757.63
3083,2022-07-26,Headset,Áudio,Sul,Carlos,5937.81,9,53440.29,37910.86,15529.43
3084,2023-04-11,Monitor,Monitores,Norte,Eduardo,2368.14,6,14208.84,7251.5,6957.34
3085,2024-01-14,Teclado,Periféricos,Nordeste,Daniela,3116.69,6,18700.14,13538.11,5162.03
3086,2023-11-28,Webcam,Vídeo,Centro-Oeste,Bruno,5692.12,4,22768.48,12461.91,10306.57
3087,2023-02-01,Mouse,Periféricos,Centro-Oeste,Helena,7536.3,2,15072.6,11799.24,3273.36
3088,2024-06-29,Webcam,Vídeo,Centro-Oeste,Ana,2605.3,1,2605.3,1403.68,1201.62
3089,2024-12-17,Teclado,Periféricos,Sul,Gabriel,1188.41,8,9507.28,5752.58,3754.7
3090,2024-11-02,Teclado,Periféricos,Sul,Fernanda,4594.76,1,4594.76,3838.48,756.28
3091,2022-11-01,Notebook,Computadores,Sudeste,Carlos,7356.95,8,58855.6,40477.7,18377.9
3092,2023-09-24,Notebook,Computadores,Sul,Gabriel,1819.46,9,16375.14,9654.92,6720.22
3093,2024-01-02,Teclado,Periféricos,Norte,Carlos,3043.84,6,18263.04,13081.61,5181.43
3094,2024-12-29,Mouse,Periféricos,Sul,Eduardo,5437.6,9,48938.4,38862.11,10076.29
3095,2022-11-07,Teclado,Periféricos,Sul,Fernanda,3652.23,6,21913.38,17553.71,4359.67
3096,2024-05-22,Mouse,Periféricos,Sudeste,Eduardo,2860.22,1,2860.22,2406.62,453.6
3097,2023-03-14,SSD,Armazenamento,Sudeste,Fernanda,4195.96,6,25175.76,21368.18,3807.58
3098,2021-04-26,Webcam,Vídeo,Sudeste,Daniela,5933.0,4,23732.0,18638.47,5093.53
3099,2021-06-17,Headset,Áudio,Sul,Daniela,6039.87,8,48318.96,37919.9,10399.06
3100,2023-08-02,Headset,Áudio,Sudeste,Fernanda,1531.66,9,13784.94,8552.72,5232.22
3101,2022-07-14,Headset,Áudio,Sudeste,Eduardo,7280.38,5,36401.9,21749.45,14652.45
3102,2024-04-08,Headset,Áudio,Sul,Fernanda,2843.57,8,22748.56,11404.29,11344.27
3103,2024-02-13,Notebook,Computadores,Sul,Helena,5449.17,6,32695.02,22183.76,10511.26
3104,2023-06-06,SSD,Armazenamento,Sul,Gabriel,5503.65,9,49532.85,34125.7,15407.15
3105,2022-11-13,Notebook,Computadores,Nordeste,Gabriel,5394.41,1,5394.41,3516.65,1877.76
3106,2023-07-16,Notebook,Computadores,Norte,Eduardo,4409.9,3,13229.7,10503.49,2726.21
3107,2024-05-01,SSD,Armazenamento,Centro-Oeste,Bruno,2963.42,1,2963.42,1851.53,1111.89
3108,2023-12-07,Teclado,Periféricos,Sudeste,Helena,5656.62,1,5656.62,4306.46,1350.16
3109,2024-04-16,Headset,Áudio,Nordeste,Daniela,2064.72,10,20647.2,11467.7,9179.5
3110,2024-05-23,Monitor,Monitores,Nordeste,Daniela,1899.86,8,15198.88,8717.43,6481.45
3111,2023-04-06,Monitor,Monitores,Nordeste,Gabriel,7206.42,9,64857.78,50216.62,14641.16
3112,2022-01-03,Monitor,Monitores,Sul,Daniela,3779.52,8,30236.16,24566.92,5669.24
3113,2023-03-17,SSD,Armazenamento,Norte,Gabriel,2632.97,6,15797.82,13368.4,2429.42
3114,2024-07-06,Monitor,Monitores,Nordeste,Helena,7147.46,9,64327.14,48510.69,15816.45
3115,2022-02-10,Webcam,Vídeo,Nordeste,Carlos,3113.51,4,12454.04,6977.97,5476.07
3116,2022-08-23,Webcam,Vídeo,Nordeste,Daniela,3780.26,4,15121.04,12046.22,3074.82
3117,2024-08-11,Notebook,Computadores,Norte,Bruno,6935.36,9,62418.24,51347.32,11070.92
3118,2024-04-28,Teclado,Periféricos,Nordeste,Carlos,1958.2,10,19582.0,11177.12,8404.88
3119,2022-04-14,Mouse,Periféricos,Nordeste,Eduardo,1446.25,3,4338.75,2438.0,1900.75
3120,2021-12-09,Teclado,Periféricos,Sudeste,Gabriel,757.78,1,757.78,485.75,272.03
3121,2021-12-25,Webcam,Vídeo,Sudeste,Ana,6583.62,3,19750.86,11274.32,8476.54
3122,2023-11-30,Webcam,Vídeo,Nordeste,Ana,2861.2,5,14306.0,11224.11,3081.89
3123,2023-04-06,Teclado,Periféricos,Nordeste,Carlos,5890.31,9,53012.79,33805.35,19207.44
3124,2022-08-07,Headset,Áudio,Norte,Gabriel,5732.95,8,45863.6,34213.56,11650.04
3125,2022-11-23,Monitor,Monitores,Sudeste,Daniela,4664.78,4,18659.12,12745.71,5913.41
3126,2021-02-19,Notebook,Computadores,Norte,Eduardo,7111.7,4,28446.8,22991.91,5454.89
3127,2024-01-03,Webcam,Vídeo,Centro-Oeste,Bruno,6290.21,4,25160.84,16594.16,8566.68
